,,0,1,2,3,4,5,6,7,8,9
wm_80_7,17,1891.9986924455989,372.59063535077,1102.9894069283032,1434.6200670233131,828.6582088875791,57.803941877581764,849.1335320807618,1272.0123837703743,74.36572820796815,1651.789133896536,1455.8052729022252,470.36244920448604,1168.1666173541344,1414.3874143345267,523.3735261707917,1247.617687785814,1015.6424141378475,0.0,36.131191042377054,225.11637493239743,513.4921213082798,2155.3656436213414,742.1258992452108,196.87071583822774,2484.2426309360944,1395.7417983402706,1011.6362740737361,156.8825268164046,498.0386340867738,262.70620174384896,750.3064479723506,6.492709958220743,1309.479953748494,474.3173933634293,374.99236519287626,816.1444309345677,1022.877986132172,572.2021658500047,25.843274588444217,83.11602803302546,81.4237554248318,1050.3810162293564,513.1223570461298,1829.5092744589656,654.8769058500015,272.78128756932915,743.9754303755149,416.01992167669044,2176.776131318732,959.400745359073,1180.048657145132,271.402141805345,798.454030108165,1344.5123024590282,1125.0048165320436,2988.4633924128216,1918.8815303305007,845.9515001015734,591.6138606282982,573.8791919361443,1748.441157740184,289.2309010926756,1027.7029112471198,55.70725003921568,778.5304071549299,2228.9073637454167,1702.485109262859,196.45755091177492,51.86939521866702,240.82115116329823,324.57862574711214,405.0015048110407,85.02896125705496,1757.588654985491,35.515786690467074,1263.6813466452043,2444.054395153581,1040.7254507515938,1179.0339534345665,252.1590663615702
wm_80_7,18,1455.0202661999913,424.14038485602805,740.0106620256921,1550.932027597214,545.409319174684,29.256426234564174,972.7833217019004,1263.139257698457,173.7952842370725,1487.3390807357591,1148.472258269478,257.4765925798251,796.7767979077556,1022.859852875923,635.135353193041,1345.387301732506,668.8129206676379,36.131191042377054,0.0,100.38232035239452,383.10530385197563,1843.0426832508233,534.4670860186225,296.6389292723683,2161.2353783343656,1321.8044897807774,786.4070463631206,75.6040700349464,272.53882141933536,104.09658849431315,670.1028217210733,63.85387859229873,1316.7266927347157,249.53202223924168,179.06802980125207,671.1244281693592,675.7622875639743,526.2967691543898,70.84720615995666,19.540341601777968,30.438388414697275,1099.2869055951116,278.12453172033014,1545.0428665190632,436.5509314459988,110.74600609668191,600.9091556158869,220.51089826711316,1749.6943942645335,627.8736477590683,843.6907372564681,161.34182290805165,504.3773693264097,1413.1275930933716,765.4426422445315,2561.455483140052,1482.8321950888344,852.3753080670085,616.9030997990596,327.0898659628242,1631.9278361852907,139.52812887493872,911.8678713260018,37.27790332779994,838.5207984925687,1780.7123499771938,1246.3988152239447,305.4968651314709,144.47838625598226,195.4056125524819,326.1453774418645,210.7357038489907,51.24689821190791,1450.4224165233445,141.87942284320405,884.3668543614322,2003.1692631747806,690.1892530622379,1097.5172757930286,228.22827436154182
wm_80_7,19,812.4284095507737,370.59676913051686,452.03305756260534,1332.130013106863,192.32994259348663,211.8567689055604,886.0761004101159,915.4983395154565,347.68841394579397,927.3413582689593,573.0475668436013,53.89722083876989,545.3609641477444,521.8366012372231,618.2891354255873,1135.5725268507365,400.9437131359909,225.11637493239743,100.38232035239452,0.0,124.48060738999018,1112.50386309972,177.61859457355558,387.26790573787696,1368.306112592023,884.177723298667,339.7961704881095,227.08044006326548,207.79803330396362,46.85174317174705,368.6079286749539,303.80346780416653,980.1822516677452,94.03978477870969,62.523575634682416,308.540600449101,429.6948338202791,303.48779382540044,202.43761546848526,137.65425615821385,39.62094984692938,864.2454673837551,163.41225268670723,887.0014037832772,118.30643714075362,42.755681060749865,260.1100311394572,216.28295585678256,1013.6094221423144,299.41170363703304,374.6140427485422,20.2143444555576,198.44579998583222,1145.5710510467022,556.8475863655251,1656.1022087190881,829.5821084629172,611.5608469465969,462.6605934343975,108.418917406362,1092.9654951971731,4.406049375935944,514.629406002986,78.93449082603787,678.9767755704885,1041.7419837666953,762.5057182216384,412.3510829542371,328.6145419894649,94.94679527979532,231.3349015367137,33.86967995313829,57.37389098080368,801.8388852903595,400.9979626589159,450.8369280282443,1206.9845025596833,438.9242041193004,695.4914620078306,138.96809188029914
wm_80_7,20,650.7480282398406,230.79054823033582,729.5490073474639,795.5434347881645,208.59474893719255,614.9384513303023,552.2434154902462,409.6115439154581,488.75562937948587,373.8083474266112,270.74216753560154,179.51075468793437,899.2077726654484,504.6983336616229,422.2090123189544,649.6376153321959,680.2277692909306,513.4921213082798,383.10530385197563,124.48060738999018,0.0,565.0922364993392,41.3801221460569,390.9236901686222,739.102862998418,356.4338103655398,90.1382897921626,681.1094638846649,585.8605291964218,307.752631690219,76.58084405919351,634.7920011339043,461.3189543664682,321.6660850055058,298.25541055068186,41.63803294560415,745.340824768549,74.3092536096743,379.372053159732,502.6220067287286,201.3061586257091,431.45842672059007,477.7842737682447,404.74257781877486,66.1199459901949,292.638573020663,25.205761666136297,635.6834303421763,679.2166062607058,449.55671567568527,303.15910698574055,49.3710962737133,313.10611438947535,621.2304059545288,958.1310362339434,1043.5543813111576,648.5979259233796,251.52064913389083,208.29308724399812,274.86934927514085,481.19500231758815,120.15852445915618,134.31821739034316,230.9404701160375,348.7340487684752,743.4771235218345,898.4630057708948,424.7105480201777,499.70719731758396,65.77221006551648,120.49805199007388,167.31701147883493,180.74167597290693,379.05206570971006,668.6206764524932,520.9123166210338,800.5996780944001,752.6542304240354,240.8904713891109,86.6004847877505
wm_80_7,21,422.1947100395848,1205.3386034734933,1400.0612171676307,1272.2926506411623,639.9498201811284,2290.928218343556,1379.9596993438124,637.7716603946667,2039.5989679083632,151.92813316558642,120.65775981120862,958.7962390833594,1675.1543228658604,622.4353498217489,1448.0634262960832,1165.386437632201,1392.2294050537837,2155.3656436213414,1843.0426832508233,1112.50386309972,565.0922364993392,0.0,402.52782083229766,1716.597791290842,13.975665452728297,393.20611770845716,222.78649923533368,2314.9061065336386,1750.1722775369144,1439.193103731065,486.0277448964056,2397.4637923553514,706.6502230227956,1240.2866510513593,1299.156898902281,337.5522318247715,1516.4572781889808,669.0538760540551,1859.173720272984,2032.247179899454,1426.704642588853,917.8720337174774,1514.6631924087703,13.347875902837227,540.009713050491,1397.7753669825647,378.40997108539364,1939.6271777447732,190.27502671585773,985.7428015423801,463.3744901378873,915.6872493567766,880.4080198063192,1004.1677939394343,1840.3460274604795,97.35270724344734,390.51843824487725,756.0764926996276,931.7025373517741,1040.3148678450837,278.0652925726479,1034.175996644762,313.4525819357494,1518.1997370305548,1030.2673341263808,263.50822168640036,1113.7360790017913,1786.8475001271472,2083.6336975508602,990.6012337559896,1023.2744085719135,1003.9701080821787,1384.2256163313302,31.229829365119254,2444.155345256583,811.2533898142372,160.28721764123327,1512.4479920853587,379.84144004867,1024.6162882528608
wm_80_7,22,363.97814154897935,466.04054626880315,531.8724959019835,1090.807228342,90.02608850300695,777.1629469047181,860.0016641391509,571.9426370493139,781.5756341465014,368.96152785537447,119.13941911792489,138.57035799624157,694.3069878799606,269.7713618118519,720.443343891313,926.2713881801944,499.8316669139238,742.1258992452108,534.4670860186225,177.61859457355558,41.3801221460569,402.52782083229766,0.0,680.9462591649793,563.2523631395294,448.8046570324772,27.393868494049176,788.213488296125,537.2579619729194,327.86372141983213,167.68113924478087,887.068981921072,640.5601209199051,270.3678144333664,277.95341362425097,64.12268555026799,565.4751179682462,203.46866480936623,614.9157885736332,626.5767801777783,334.0281603978191,657.1506746335092,417.578136480107,273.41358662716635,15.284618573044112,308.8393758787497,50.51168294154057,620.0471623019331,399.0412033818363,282.5275468874556,125.87852714884482,115.98228522778165,185.24053770166847,865.8582392016159,766.9471065115301,757.0632651583059,362.37609243055175,433.5345107505245,412.8756234784484,198.6748861620553,526.1831121982596,146.44107971361754,185.35144653612653,398.19438604617005,588.6167007441838,441.5932759682632,598.1373689876151,724.8303569944695,785.9363218885568,200.0524639206081,303.0558293615533,146.43411871621086,330.94778709220896,224.85759894934932,971.7523928181997,301.02808715520536,504.0337487525385,569.0930022025346,326.85162504326894,243.2830996245397
wm_80_7,23,2024.0201569655483,55.34655916353218,1675.0661438449379,591.9125509156479,1018.7116296934432,451.24350262724374,235.64462917214342,586.7496008603945,38.00428771267295,1062.1789204801855,1297.9077759742243,719.5028086999307,1837.3961419371392,1670.7309425890014,82.01546454625901,481.9746196310414,1574.085972009122,196.87071583822774,296.6389292723683,387.26790573787696,390.9236901686222,1716.597791290842,680.9462591649793,0.0,1960.5137583247101,748.2312678559643,835.3192939786151,660.9565545124833,1053.7166790706276,616.8036466477531,383.660199249741,232.40520832468405,593.424797692024,853.9380309555141,736.0137104012919,541.7759835154679,1623.9867013530102,245.48640920715354,84.18438075722017,466.1675479036513,215.27373286927133,394.1793065683177,1003.7869877694235,1439.6181667336655,702.0430693384528,617.364233730503,505.00863554559186,990.739727111233,2097.849289340235,1352.4359841434502,1319.4601111457046,308.17458180631945,1113.729552372713,562.4326854639631,1838.036706068875,2585.220205588244,2027.4976878897496,315.83577697549714,166.3466189923142,903.5712806342165,1044.3575143978837,465.4733093821833,592.7716250874857,146.63539959742738,231.09214323010383,2212.6132118680403,2200.0315708916087,0.7228004766814724,57.1369342288207,146.77344503507504,89.67883040959714,645.1782555175397,157.49380275498052,1459.0841922143318,139.9410555530025,1609.8206410191403,2294.621142647073,1642.9248594672679,624.1517684831001,110.19588591047743
wm_80_7,24,546.5691880246775,1396.6207932726145,1676.5607383923364,1342.2474922656154,841.1026721650896,2649.256159781989,1516.8601913264743,702.4079100292554,2328.2356901903718,182.00523213933616,215.08816398110415,1204.1802365561086,1975.4895772772927,799.456777231818,1628.3824871528793,1249.5721531434724,1671.2811074759932,2484.2426309360944,2161.2353783343656,1368.306112592023,739.102862998418,13.975665452728297,563.2523631395294,1960.5137583247101,0.0,442.7603142654602,344.41419396488436,2683.37751441482,2076.248708748005,1735.2892629491573,611.6006037980528,2742.8199798027354,769.0319562377144,1517.4454551896026,1582.4878866582003,463.3777744506555,1807.3189695350818,819.2969827190079,2152.834132011417,2373.872925571128,1703.6511750832153,1013.3912836896467,1818.8299648794625,51.95612721994458,726.809086344515,1689.86317420542,514.8981394436333,2282.8396137812565,259.59897349056627,1224.5996458386544,629.4533109954745,1142.2331123117588,1112.2884967176092,1072.2750524366634,2157.5812858673003,76.0758356661509,508.71833811019053,870.0946367049312,1082.4524857952579,1294.852777744893,295.03746262616096,1284.0795599098792,405.9063367798175,1795.977173764924,1160.5471424920468,342.01728896588935,1332.7286788013728,2034.733240481998,2381.2166537592293,1206.056190430185,1217.8769444284092,1254.1845614880867,1650.795331400459,86.43344805362337,2774.866448190729,1018.1794715453253,204.47039750313286,1802.2669789550716,452.2946670769285,1235.1451764727012
wm_80_7,25,1225.0025231656796,396.61274914244655,1956.973604036033,251.572478296883,934.9398981979417,1744.180821071994,334.20313155386475,29.857149672851907,1071.7856212592383,57.39038280958234,496.3983319937647,1021.2402522774503,2259.4979735295788,1274.7271780610295,440.9548155468538,205.62161127877934,1895.8651156905394,1395.7417983402706,1321.8044897807774,884.177723298667,356.4338103655398,393.20611770845716,448.8046570324772,748.2312678559643,442.7603142654602,0.0,327.4860098695257,1941.8862801733544,1853.1882969899366,1322.0479913502327,112.5241755126714,1567.6365268873055,45.61647786854268,1341.5633947411977,1305.2002611295375,177.74684745846466,2020.8878342475234,182.15731220159134,1070.7398600950232,1601.1990329008042,954.9606875597184,119.06946707175298,1649.2704345705693,314.39985948161035,621.1279846100418,1291.9752732112272,212.0287656846925,1943.5468667065902,961.1467036236697,1439.4324632756648,933.9083528197795,639.3499691379858,1210.710453131624,140.72812410660256,2385.480704211467,869.1223486406845,1190.3407993786943,97.10546522178319,210.06892433687108,1214.4242281557313,25.643919517291582,888.2467134780586,57.84398908794769,939.1072239474779,194.4809521863502,1103.875237193773,1978.3510693450426,787.8638928624421,1138.1952370231377,501.2680644246955,379.3020374870463,1004.9624344441082,855.8926227612205,406.91470961963125,1452.9500992700605,1422.9016598012477,976.9857855462478,2028.1691632612565,11.336230905456953,464.5093789454015
wm_80_7,26,332.23067917266843,545.7100218393052,713.5199782636998,1005.0507700104729,170.4625308816234,1084.9431900084278,867.1823057193567,474.0037897952719,997.8302963113339,217.20011232558724,50.941696285588996,282.9337680044294,908.6197949422157,312.6390992737955,787.2585488588016,859.496692164279,685.6333983141853,1011.6362740737361,786.4070463631206,339.7961704881095,90.1382897921626,222.78649923533368,27.393868494049176,835.3192939786151,344.41419396488436,327.4860098695257,0.0,1108.0016931983305,792.815958081723,544.5044321945177,151.332928964758,1180.2046333419407,540.1217983629853,458.25007791235106,475.4896780476822,45.62788759657328,767.6111536373116,222.58565546465493,836.0272418444563,909.891697690998,528.3102887230729,604.1799652404535,642.4468018039385,128.8372491129149,78.35589055698668,519.8004902398326,46.849476987463376,900.4768794261845,291.4835529344056,413.2879150411574,155.72619543825135,238.23341069969447,307.7877838530596,775.7077106861698,1005.1054763351051,524.1146058297326,322.1186384367837,404.5306087831303,435.4360539263647,354.40180255281354,358.1303529754706,299.4930890416434,121.79325624752076,594.8803548579145,584.1823976045739,345.9349203383974,696.6078979876993,885.0547226773944,1014.3101167227396,309.4431907780762,385.39572646326803,298.20012775701827,511.5306946405444,102.3754238294174,1246.5061310405404,385.7550004321142,361.14901555091797,769.6541726339559,236.9339139657774,346.6834753691771
wm_80_7,27,1570.7736623761134,856.6071793802548,597.0864610602736,2306.5665679966687,640.4805965101814,25.34133100894413,1590.7650338612882,1912.0749039916304,441.2112181347745,2064.0332607612995,1451.2911116967612,323.4519348511144,594.4345699877667,1067.822785083929,1148.1241451712929,2052.7823437112834,535.6231125181221,156.8825268164046,75.6040700349464,227.08044006326548,681.1094638846649,2314.9061065336386,788.213488296125,660.9565545124833,2683.37751441482,1941.8862801733544,1108.0016931983305,0.0,152.33668281352476,111.79186734173761,1120.0936305461807,169.05850859734426,1985.7498581654213,235.6501953906368,179.10359055208363,1059.377395240618,516.7966261545392,955.3884638988152,276.0312581278756,18.62688989016371,181.09686755876717,1736.073800077614,196.2730497641486,1990.0070261284495,623.9136634364851,123.86387336435324,967.9788785042557,91.6145195019297,1993.6819537210813,595.9381289772473,964.3708603425027,365.0772600546929,522.8648583436168,2127.722617829589,537.7683168286183,3001.1804023204722,1612.7977684365824,1409.1040691685216,1112.1139286596238,341.28806336228615,2282.180627495304,255.39287423884002,1399.7458778838018,216.87753579284555,1410.701143345107,1984.9303866164717,1139.7690712528452,669.9938006661816,386.13423889994465,484.12384920504996,704.2531601803474,283.85777029007494,240.55722529513804,1838.1155419095153,324.97503303672704,876.275838742119,2288.4209550396235,530.246247015558,1660.9892059589292,547.8685956572813
wm_80_7,28,860.1887999004737,1116.7741792085765,146.99796328094996,2591.393156544239,279.89503620291407,268.5842447034067,1942.8600189391482,1957.5963430270551,869.0679055577467,1789.8203110499705,960.211075362199,130.32575024829498,147.59795209195636,484.64495087819967,1512.589515472379,2314.1632837670204,117.89670735456235,498.0386340867738,272.53882141933536,207.79803330396362,585.8605291964218,1750.1722775369144,537.2579619729194,1053.7166790706276,2076.248708748005,1853.1882969899366,792.815958081723,152.33668281352476,0.0,61.09788668318411,1080.369478698989,563.2444688028833,2059.7376000392433,45.56919251215603,48.14556733484402,898.1517657033974,107.96915414295594,999.7767013178151,605.7089024453613,182.75340403834903,317.18426354783594,1914.7607218274693,8.596196985002516,1497.2601889888756,373.76291179259795,63.53491507618067,818.9412661480733,9.282345317617974,1257.6936790162038,174.82828249982055,476.03979393365273,349.9709762022503,166.50014237012047,2321.514645272454,126.64335857288707,2192.939554429415,899.0238608477368,1522.804766816204,1290.5867420377497,91.81664725604871,2087.505748253205,184.51448115005996,1266.6553222108223,414.7581012390258,1637.9751598508924,1216.6375000000755,468.90712688521137,1083.333836147587,808.3323509279383,581.5369664221907,873.2218840465209,129.5533886537204,400.6554373466249,1316.0059586679502,799.4695538912605,339.9242406530532,1506.4267529931067,114.16309299528902,1576.3563287545458,681.6868567526251
wm_80_7,29,859.3706153465846,655.698387038687,291.13211123331365,1872.4628042267855,218.49040260421708,152.1058989151126,1316.7097335132746,1374.486766087397,500.1557061143311,1333.2498676182327,765.1340276557228,54.93187741624935,337.4344040145982,511.1899446737599,965.7437101742206,1638.0567864980094,247.33080543160906,262.70620174384896,104.09658849431315,46.85174317174705,307.752631690219,1439.193103731065,327.86372141983213,616.8036466477531,1735.2892629491573,1322.0479913502327,544.5044321945177,111.79186734173761,61.09788668318411,0.0,671.3601729197732,328.4289975580609,1454.694676054578,31.889303136946722,10.630288791057707,564.0109740260131,255.58724099036286,588.6501610330034,306.9373497548163,81.27773786366816,103.45379486235672,1311.9427984567517,47.48472810173283,1191.5095678100197,216.04886183025872,0.31370182682893394,498.6756931800512,61.822333061767964,1162.2734384748107,225.9078681507992,422.6405309939848,127.93009449937377,163.99465754926507,1654.6036538821186,328.4380588457716,1960.4584561404808,887.802856376187,996.7747223980634,798.4101385414679,69.22384618468749,1556.0339187040163,43.3440481493189,848.521823737795,164.87071289747695,1074.9722088330154,1159.3671206596148,633.0971873177526,641.7682776183378,460.7837724358627,268.43886118921813,474.60608391859705,40.0644753980264,151.46673629425845,1061.4317316302956,486.19945676547604,397.6458047018065,1388.8598771566353,264.1355654235137,1088.5463713642973,336.451102673473
wm_80_7,30,931.1248231370952,160.62999081740304,1257.5768810010209,403.14398490269656,496.6933322965799,979.304681419184,294.2473576711181,132.08668942852844,576.5561464543565,179.84747276574848,357.0603789135485,490.39537399467054,1486.1971978845827,850.7888026203974,268.15620100363526,306.06426456589895,1197.3889810469977,750.3064479723506,670.1028217210733,368.6079286749539,76.58084405919351,486.0277448964056,167.68113924478087,383.660199249741,611.6006037980528,112.5241755126714,151.332928964758,1120.0936305461807,1080.369478698989,671.3601729197732,0.0,885.1189256046148,162.77601064338683,711.8430068368764,672.4244391188151,30.903128009399975,1287.805092320096,15.422493419273593,532.6539460751346,866.9067453337767,415.90789185710514,161.12697673950612,935.4569584836937,349.78320645533825,258.3984282979735,651.2078433607747,35.08667224346736,1136.268521389264,833.0190247639287,866.162328465576,570.481685016542,216.74498566134105,677.1990531955979,272.9780537450118,1568.9984054883414,1005.3813505286174,914.9602061776011,63.17768974880444,78.74222805727014,639.3048676609703,211.17430987932934,376.9510273983419,23.491169143342816,414.497811545814,140.85968878211082,938.0087992757874,1398.5034893926238,416.5135990338566,613.3292651130229,144.51669011734003,107.73451824684642,469.67092009238445,356.0298198657794,382.1162061921149,838.5517243938808,918.0374390406811,915.0602600979938,1296.3565390591154,53.12031472886946,133.26247749143513
wm_80_7,31,2105.5500439601083,445.3099877471715,1223.3815527540337,1554.5309427845968,969.7043679362072,63.563139168884476,933.5725322830506,1422.0288827379607,87.35208793277705,1853.3585177362847,1656.1120617380188,573.6246791227226,1278.343297026336,1591.3533390244565,588.4523783664606,1364.3905004254996,1131.2068817164825,6.492709958220743,63.85387859229873,303.80346780416653,634.7920011339043,2397.4637923553514,887.068981921072,232.40520832468405,2742.8199798027354,1567.6365268873055,1180.2046333419407,169.05850859734426,563.2444688028833,328.4289975580609,885.1189256046148,0.0,1457.106710636125,564.112081301591,455.34432752783437,965.023688585181,1132.5309687058007,687.0238165423921,48.207423581773455,104.99521409614184,133.26411666641786,1172.1216999607175,591.4913791506762,2053.0463567186703,788.9659360883122,341.28194704474595,887.0330655158415,465.98949456619357,2416.007821190642,1091.9468738093558,1350.467979350683,361.675270195774,926.3276624130796,1475.8032255234903,1224.0422938116794,3273.5099535003737,2135.3528658393648,967.6378474451941,690.5876995416639,679.93561628054,1946.1417512267049,376.36996248152457,1187.0720906799156,99.9976170336442,880.259751990147,2468.116445477357,1872.357809856359,227.95356194371894,61.823926054020056,322.5476671096074,406.5644926601154,501.7424766468223,138.35103151199968,1977.7020561641384,25.699991417241215,1422.8451714913083,2699.026616877777,1151.6549720288742,1341.0049121318104,331.67236919320624
wm_80_7,32,1674.4662651430579,297.399956095324,2318.889371264754,83.69263593133759,1210.0052524250596,1729.3638266670405,156.02130304224647,2.2057900911955466,915.9604868096134,204.88495534029894,801.7451879732224,1216.1982568039512,2630.079509649988,1671.6933360827265,274.71685944573613,58.04298701136012,2239.632671837702,1309.479953748494,1316.7266927347157,980.1822516677452,461.3189543664682,706.6502230227956,640.5601209199051,593.424797692024,769.0319562377144,45.61647786854268,540.1217983629853,1985.7498581654213,2059.7376000392433,1454.694676054578,162.77601064338683,1457.106710636125,0.0,1548.8420756177088,1479.9951302832815,300.5100385949761,2364.6065345945717,193.26389448584894,975.6513782297138,1626.0949703139797,967.7913429542829,25.8074219718357,1867.1312071614054,595.9071046882055,824.0034467252283,1428.5800027274538,332.2728271285696,2116.005712533585,1401.258002973975,1767.335193153202,1269.4903930955004,719.8512041938592,1496.9300981443475,26.271034814365432,2742.3008379559965,1311.9824124291274,1638.9579975041588,50.79602735152388,141.50415335483618,1447.0287726480433,119.9144289465538,1012.3716194456106,148.99673398771904,915.4868858178456,87.73080400063787,1567.3219027753448,2446.2365762242284,622.56047090917,989.7216550718887,509.7886377323585,335.9085330961731,1178.9365911911937,849.799793460791,713.300845704685,1288.0519617385376,1805.2687787528937,1433.3265701936416,2375.7474455686342,64.71720396535522,449.145870452688
wm_80_7,33,591.0222407316858,832.8821414077992,139.55221968481905,2063.5204884493696,109.68213724860698,318.02711183343814,1537.3459636929326,1455.4817815481285,752.5189073315984,1267.7611352651993,598.4651860439388,22.30083068492045,186.85637646795033,300.4043105944241,1191.1729585882028,1818.024688495861,110.59699801660845,474.3173933634293,249.53202223924168,94.03978477870969,321.6660850055058,1240.2866510513593,270.3678144333664,853.9380309555141,1517.4454551896026,1341.5633947411977,458.25007791235106,235.6501953906368,45.56919251215603,31.889303136946722,711.8430068368764,564.112081301591,1548.8420756177088,0.0,5.83223970107901,548.5507556582897,122.70500465405254,667.3447139706697,513.9957312293516,211.12176343173633,221.73286459981665,1453.60389094835,16.141091378639608,1025.2332312602487,158.3816771220635,27.85046454760238,488.6051402188747,78.16680878899538,883.3734889777065,88.4515394543845,255.74856167067736,177.64866524339254,56.49115502569396,1803.7885231320279,193.95009442797556,1650.1768165209342,618.1145803714661,1108.1325756168192,938.8250675867854,10.461939265720886,1527.4358421343682,66.90048909250513,846.708054349827,311.58134136500956,1238.2799492255447,865.4036712813546,381.07077337559906,888.2949180536052,710.3559483913134,370.1904434115402,609.7342710892897,25.206146563250513,281.01570444851666,881.2923233611054,759.159922147428,207.79703723010866,1089.3017365656774,127.93456681981675,1109.457501086272,455.0655246708874
wm_80_7,34,690.3728754346741,737.5029290766954,199.14950208139544,1951.731540090398,143.73015542417477,241.71607453095348,1417.868877742109,1392.7379652447898,631.4958121763019,1267.988322305643,649.5841143300796,25.80284760484148,248.0013641929934,378.284684505895,1073.1805150202956,1712.415401626016,163.73251555813843,374.99236519287626,179.06802980125207,62.523575634682416,298.25541055068186,1299.156898902281,277.95341362425097,736.0137104012919,1582.4878866582003,1305.2002611295375,475.4896780476822,179.10359055208363,48.14556733484402,10.630288791057707,672.4244391188151,455.34432752783437,1479.9951302832815,5.83223970107901,0.0,534.3088369859296,175.098676080509,612.8119522740865,413.76564059157135,149.63308280379044,160.02229496865007,1366.1698383002968,23.992107063956368,1071.4959626857856,168.23020775013123,8.212592757273969,472.83356667447936,67.8475811554609,982.8537507858896,138.5423179718198,312.97427714044625,142.5419416240869,92.52843990819949,1710.6733021617442,249.27675888705244,1756.1729530549676,717.5500884495062,1035.8755445503923,856.5814865434559,26.481405587361635,1509.9760853388639,45.51601254579441,823.5322104592323,237.15583621771898,1144.0262804134545,972.4274271304369,481.01410172814104,766.4800520487195,591.3378551084465,310.7566739355859,533.5442025289396,21.121395698677922,213.36757652639827,935.1799802807092,632.4022137456877,278.7698748201673,1195.9635927757317,181.73314722973538,1074.3864418823389,387.636212681124
wm_80_7,35,622.7877728139595,292.4680074900965,962.9558959970166,641.8949705635737,306.08626948638886,972.5771484001768,515.0154197101541,253.63202288195373,717.6695991978206,166.15703287002023,183.32790657826902,350.2840422256174,1174.6777615308415,566.0895613558712,461.4114656946907,521.8531708373933,917.1918731079571,816.1444309345677,671.1244281693592,308.540600449101,41.63803294560415,337.5522318247715,64.12268555026799,541.7759835154679,463.3777744506555,177.74684745846466,45.62788759657328,1059.377395240618,898.1517657033974,564.0109740260131,30.903128009399975,965.023688585181,300.5100385949761,548.5507556582897,534.3088369859296,0.0,1002.9306114079614,69.7796651513361,620.0747480234165,833.0582731897293,418.17070445224374,326.1653076388783,752.3679764948577,218.64262978784024,134.95835536452873,542.0920782279155,2.0667654156122937,976.2138286883222,554.6373454463835,615.5265418153565,342.3911077730742,181.5606099712017,464.8220600871824,467.00590039058534,1262.4367884508788,760.8621483696722,609.8107350425861,180.86891377216617,200.69514290702514,463.4996504321117,248.0125431024502,295.3109377671738,32.82216623716229,447.44747129752176,303.48668017982015,636.099203703982,1036.6831840185775,581.975805415658,744.6120666556807,175.01762012543293,190.74504313299607,345.4861827926084,378.54232095369105,223.17328205732255,970.5742986168182,633.812522316816,632.9132697410637,1008.6142897567041,102.58577669895902,186.056466018992
wm_80_7,36,500.8692087836613,1576.1573875375466,4.4789657331305435,3074.227310165714,214.61846978715116,710.0657140978944,2481.0822441925725,2238.3667038571616,1468.0248248454027,1801.2064536817275,786.9874891496416,205.5742294131278,7.312170152754597,231.8303820995542,2060.326367287552,2776.882256417425,2.6639825616665234,1022.877986132172,675.7622875639743,429.6948338202791,745.340824768549,1516.4572781889808,565.4751179682462,1623.9867013530102,1807.3189695350818,2020.8878342475234,767.6111536373116,516.7966261545392,107.96915414295594,255.58724099036286,1287.805092320096,1132.5309687058007,2364.6065345945717,122.70500465405254,175.098676080509,1002.9306114079614,0.0,1277.7430590791814,1121.6102505491262,557.7531464197486,669.890157541406,2307.370639131852,87.18058696845102,1323.8325249505629,402.0975313951322,249.97055902530715,933.7872362027326,176.02562827699418,878.0993343029809,57.604071337101686,303.59317767860097,576.0270857509847,104.12676373973832,2727.4775090087833,16.16425864298901,1754.2564852889557,537.1431748555286,1860.1116117146403,1681.8243969172077,119.26403200773679,2166.3728335147784,362.94731499701834,1395.9241258005723,819.6524349194513,2070.884387810179,809.552262234197,141.10671201496658,1670.9052993694097,1402.3156081998497,902.8950671355526,1255.4840104425416,237.49652481232718,773.8708626600161,1117.413011011945,1436.9211725089913,126.02605544502964,1088.5063069702449,0.08642049114516134,1746.996346448778,1033.9083404898454
wm_80_7,37,1077.5718923609768,79.1608142339838,1263.9747264128978,388.2219679313112,530.006506653674,802.9043733024923,226.895541095947,166.77877611873248,405.2698762833596,296.9703988716483,478.4732875158233,465.1714315612,1477.9485188610893,941.5309533974005,172.8722960086117,287.32934712579925,1195.9996166281885,572.2021658500047,526.2967691543898,303.48779382540044,74.3092536096743,669.0538760540551,203.46866480936623,245.48640920715354,819.2969827190079,182.15731220159134,222.58565546465493,955.3884638988152,999.7767013178151,588.6501610330034,15.422493419273593,687.0238165423921,193.26389448584894,667.3447139706697,612.8119522740865,69.7796651513361,1277.7430590791814,0.0,377.48592038853496,715.6958964594016,308.1736384444431,151.7921834883756,874.6116235828804,504.341948637276,278.69826472090546,572.7263132653604,65.32623134299716,1032.0012720891386,1016.7692561744743,889.0638059464336,649.2330887138951,168.01563744032154,691.6252123796758,276.8265477999145,1543.8756722158853,1256.4382503552126,1065.657271571894,55.590088597362836,36.97474313366064,619.6441546300287,320.55171553447644,325.32209930871915,76.5240327650553,294.2711989261345,101.64812298349453,1122.6338315018888,1481.6009559497197,272.00787132524624,437.8820534612819,80.45074369132661,42.029041115989656,434.0653492373768,249.7325888633538,532.6212268946515,633.466994491587,982.1000293041343,1122.5296527015037,1288.3170634141202,108.49970944779932,65.0209525306058
